品牌,省,Province,市区辅助,City/Area,区,店名,类型,地址,电话,备注
天猫养车,,,,温州市,,天猫养车（汇丰路店）,门店,汇丰路65号,,
天猫养车,,,,温州市,,天猫养车（景湾花园店）,门店,晨曦路景湾花园,,
天猫养车,,,,广安市,,天猫养车（金安大道店）,门店,广安区金安大道二段256号,,
天猫养车,,,,自贡市,,天猫养车（富顺远达盛景店）,门店,富世街道沱江大道(二环路北段)远达·盛景,,
天猫养车,,,,自贡市,,天猫养车（汇川路店）,门店,汇川路1758号水务局楼下天猫养车,,
天猫养车,,,,防城港市,,天猫养车（西湾大道店）,门店,沙潭江街道西湾大道鹏轩瑞海尚都,,
天猫养车,,,,防城港市,,天猫养车（珍珠路店）,门店,桃花湾广场珍珠路天猫养车店（夏威夷城市广场）,,
天猫养车,,,,西安市,,天猫养车（樊川公园店）,门店,南长安街与滨河大道十字西北角向西100米天猫养车,,
天猫养车,,,,西安市,,天猫养车（学府大街店）,门店,陕西省西安市长安区学府大街岔道口新村东门向南50米,,
天猫养车,,,,西安市,,天猫养车（哈贝卡曲江香都店）,门店,公田三路天地源曲江香都A区东门底商,,
天猫养车,,,,西安市,,天猫养车（雁塔南路店）,门店,曲江街道雁塔南路与航天北路十字东北角雁南朗寓1F,,
天猫养车,,,,西安市,,天猫养车（公田五路店）,门店,南三环与雁引公路交汇处金地褐石公馆小区西门向北200米天猫养车公田五路店,,
天猫养车,,,,西安市,,天猫养车（航天大道店）,门店,韦曲街道航天大道99号卡布奇诺国际社区,,
天猫养车,,,,西安市,,天猫养车（哈贝卡长兴北路店）,门店,韦曲街道长兴北路天猫养车,,
天猫养车,,,,西安市,,天猫养车（建业二路店）,门店,郭杜街道建业二路郭南馨苑底商C103,,
天猫养车,,,,西安市,,天猫养车（哈贝卡南大学城店）,门店,郭杜街道樱花一路雅居乐·铂琅峰,,
天猫养车,,,,西安市,,天猫养车（哈贝卡省高院店）,门店,曲江新区行政商务区T171幢智慧大厦1单元10103号,,
天猫养车,,,,西安市,,天猫养车（郭杜十字店）,门店,韦斗路高新未未来一楼,,
天猫养车,,,,西安市,,天猫养车（恒泰朱雀大街店）,门店,朱雀大街南段紫郡长安东门向南150米天猫养车朱雀大街店,,
天猫养车,,,,西安市,,天猫养车（哈贝卡硕士店）,门店,硕士路36号(郭杜中学北侧)加利利连锁酒店(硕士路店),,
天猫养车,,,,西安市,,天猫养车（哈贝卡车管所店）,门店,郭杜街道文苑北路1号五桥村商贸楼,,
天猫养车,,,,西安市,,天猫养车（沈家桥二路店）,门店,天猫养车(沈家桥二路店南门),,
天猫养车,,,,西安市,,天猫养车（哈贝卡曲江池店）,门店,曲江新区芙蓉南路紫汀苑南门商铺,,
天猫养车,,,,西安市,,天猫养车（万科高新华府店）,门店,杜城街道西沣二路（万科高新华府北门商铺）,,
天猫养车,,,,西安市,,天猫养车（迪创上林苑店）,门店,中祝村公交站迪创汽车服务维修中心,,
天猫养车,,,,西安市,,天猫养车（乐创大唐不夜城店）,门店,雁塔区慈恩西路288号,,
天猫养车,,,,西安市,,天猫养车（哈贝卡紫薇店）,门店,丈八街道锦业三路逸翠园第一期,,
天猫养车,,,,西安市,,天猫养车（幸福新城诚信达店）,门店,等驾坡街道六八巷子西安旗舰店东等幸福新城,,
天猫养车,,,,西安市,,天猫养车（乐创南三环店）,门店,丈八二路16号（中兴通讯产业园旁）,,
天猫养车,,,,西安市,,天猫养车(卡尔丈八一路店),门店,丈八沟街道丈八一路旺都,,
天猫养车,,,,西安市,,天猫养车（恒泰电子三路店）,门店,电子城街道电子城电子西街3号西京电气总公司(电子西街),,
天猫养车,,,,西安市,,天猫养车（哈贝卡青龙寺店）,门店,大雁塔街道青龙路西安辅轮中学,,
天猫养车,,,,西安市,,天猫养车（电子一路店）,门店,电子一路二府庄4号楼13号商铺,,
天猫养车,,,,西安市,,天猫养车（哈贝卡建工路店）,门店,韩森寨街道红华电子东方社区104街坊,,
天猫养车,,,,西安市,,天猫养车（电子城店）,门店,太白南路190号丈八街道领南郡,,
天猫养车,,,,西安市,,天猫养车（哈贝卡科技七路店）,门店,科技七路高新科技花园05号,,
天猫养车,,,,西安市,,天猫养车（哈贝卡水岸东方店）,门店,红旗街道东三环辅路广厦水岸东方,,
天猫养车,,,,西安市,,天猫养车（沁水路店）,门店,十里铺街道沁水路沁水新城,,
天猫养车,,,,西安市,,天猫养车（卡尔科技二路店）,门店,丈八沟街道清扬国际大厦B座清华科技园-展示中心,,
天猫养车,,,,西安市,,天猫养车（哈贝卡高新路店）,门店,高新路36号一层,,
天猫养车,,,,西安市,,天猫养车（哈贝卡高新二路店）,门店,高新二路13号,,
天猫养车,,,,西安市,,天猫养车（乐创高新店）,门店,丈八街道车之翼(西安高新店)唐兴·数码国际,,
天猫养车,,,,西安市,,天猫养车（东方亿象城店）,门店,长乐西路街道安仁坊14号东方亿象城,,
天猫养车,,,,西安市,,天猫养车（恒泰尚德路店）,门店,西一路街道民乐社区居委会西安悦荟广场,,
天猫养车,,,,西安市,,天猫养车（十里铺店）,门店,十里铺北路爱家E都广场,,
天猫养车,,,,西安市,,天猫养车蓝电（科技西路店）,门店,风度天城西侧规划路与科技西路交叉口西北140米天猫养车蓝电(科技西路店),,
天猫养车,,,,西安市,,天猫养车（哈贝卡锦园路店）,门店,锦园路天猫养车（哈贝卡）,,
天猫养车,,,,西安市,,天猫养车（恒泰大寨路店）,门店,丈八北路7号大寨路天猫养车,,
天猫养车,,,,西安市,,天猫养车（东二环石家街店）,门店,石家街东岸国际写字楼1-002商铺,,
天猫养车,,,,西安市,,天猫养车（丰登北路店）,门店,丰登北路67号(陕安丰登小区店),,
天猫养车,,,,西安市,,天猫养车（大明宫店）,门店,大明宫街道前进花园F区F67-101-2号商铺天猫养车(西安大明宫店),,
天猫养车,,,,西安市,,天猫养车蓝电（汉城路店）,门店,团结西路26号汉城国际创客1成c2-2,,
天猫养车,,,,西安市,,天猫养车（卡尔丝绸之路起点店）,门店,大庆路579号丝绸之路群雕北边,,
天猫养车,,,,西安市,,天猫养车（临潼体育路店）,门店,临潼区体育路3号（临潼中学北则）,,
天猫养车,,,,西安市,,天猫养车（哈贝卡大兴路店）,门店,红庙坡街道大白杨南路龙湖·水晶郦城南区,,
天猫养车,,,,西安市,,天猫养车（哈贝卡百寰国际店）,门店,大明宫街道百寰国际易达广场百寰国际易达生活中心,,
天猫养车,,,,西安市,,天猫养车（浐灞三路店）,门店,谭家街道浐灞三路万科金域蓝湾天猫养车,,
天猫养车,,,,西安市,,天猫养车（梨园路店）,门店,未央宫街道西二环路附1号沁园春小区,,
天猫养车,,,,西安市,,天猫养车（枣园西路店）,门店,枣园街道立信路天猫养车,,
天猫养车,,,,西安市,,天猫养车（哈贝卡明光路店）,门店,汉城街道哈贝卡汽车维修美容工厂(明光路店)丰树西安物流园区,,
天猫养车,,,,西安市,,天猫养车（凤城八路店）,门店,张家堡街道明仪路荣华·北经城北区,,
天猫养车,,,,西安市,,天猫养车（枫林九溪店）,门店,灞渭大道与港丰路交叉口向西200米天猫养车,,
天猫养车,,,,西安市,,天猫养车(哈贝卡未央路店),门店,凤城十路海璟九如御一期西群楼天猫养车(哈贝卡未央路店),,
天猫养车,,,,西安市,,天猫养车（哈贝卡文景路店）,门店,汉城街道凤扬路城市星钻,,
天猫养车,,,,西安市,,天猫养车蓝电（东市汽车用品市场店）,门店,六村堡街道邓六路东市汽车用品广场,,
天猫养车,,,,西安市,,天猫养车（长庆路店）,门店,泾渭街道长庆大街锦绣苑,,
天猫养车,,,,西安市,,天猫养车（车城温泉花园店）,门店,姬家街道泾环南路阳光馨园,,
天猫养车,,,,西安市,,天猫养车（鹿岭路店）,门店,天猫养车鹿岭路店（高陵区交警大队对面巷子里50米））,,
天猫养车,,,,西安市,,天猫养车（梦想城店）,门店,公园路梦想城负一层,,
天猫养车,,,,西安市,,天猫养车（小寨公园店）,门店,长安南路与雁塔西路十字西南角小寨公园,,
天猫养车,,,,西安市,,天猫养车（装修中）,门店,科技八路与丈八六路交叉口东南角蓝电Lightning汽车工作室,,
天猫养车,,,,西安市,,天猫养车（装修中）,门店,大白杨路梨园公馆西门,,
天猫养车,,,,西安市,,天猫养车（北三环店）,门店,汉城街道朱宏路389号汉都新苑,,
天猫养车,,,,阳泉市,,天猫养车（河下汽车城店）,门店,义井镇河下村(钢材市场南),,
天猫养车,,,,阳泉市,,天猫养车（阳泉奥特莱斯店）,门店,宁波北路96号全季酒店(阳泉万达广场店),,
天猫养车,,,,阳泉市,,天猫养车（实验二小店）,门店,秀水镇南关村名家家居旁,,
天猫养车,,,,西宁市,,天猫养车（昆仑东路店）,门店,昆仑东路62号(青海第一汽车修理厂院内)天猫养车(昆仑东路店),,
天猫养车,,,,西宁市,,天猫养车（八一路民航店）,门店,八一西路32号,,
天猫养车,,,,西宁市,,天猫养车（城东万达店）,门店,昆仑中路3号金科凯旋广场D区23号楼3-433-45号商铺天猫养车(城东万达店),,
天猫养车,,,,西宁市,,天猫养车（五一路店）,门店,五一路23-19号,,
天猫养车,,,,西宁市,,天猫养车（南川西路店）,门店,南川西路5号天骄花园,,
天猫养车,,,,西宁市,,天猫养车（省二医院店）,门店,古城台街道昆仑路13号7天酒店(青海大学附属医院力盟步行街店),,
天猫养车,,,,西宁市,,天猫养车（五四西路店）,门店,虎台街道五四西路36号（佳惠家具后院停车场）,,
天猫养车,,,,西宁市,,天猫养车（海湖新区共字桥店）,门店,五四西路56号B1号楼4-2房（共字桥北侧）,,
天猫养车,,,,西宁市,,天猫养车（海湖大道店）,门店,西海路51号1F D-01、2F D-02天猫养车(海湖大道店),,
天猫养车,,,,西宁市,,天猫养车（宝丰绿洲店）,门店,昆仑西路北宝丰绿洲小区南门天猫养车（宝丰绿洲店）,,
天猫养车,,,,阿勒泰地区,,天猫养车（富蕴新天地店）,门店,库额尔齐斯镇环城路 12-1-110 号天猫养车富蕴县幸福路30附4号,,
天猫养车,,,,和田地区,,天猫养车（京顺路店）,门店,阿克恰勒乡京顺东路21号和田精工汽修总公司,,
天猫养车,,,,邯郸市,,天猫养车（水厂路店）,门店,中华大街与水厂路交叉口西行150米路南天猫养车水厂路店,,
天猫养车,,,,邯郸市,,天猫养车（复兴路店）,门店,百家村街道前进大街与复兴路交叉口东北50米环趣园,,
天猫养车,,,,邯郸市,,天猫养车（世纪大街店）,门店,兼庄乡南大街120号（天猫养车）,,
天猫养车,,,,邯郸市,,天猫养车（邯郸产教基地店）,门店,兼庄乡广泰街邯郸市职教中心,,
天猫养车,,,,邯郸市,,天猫养车（南环商贸城店）,门店,武安镇锦贤居羊宴(武安国际商贸城店)武安国际商贸城,,
天猫养车,,,,邯郸市,,天猫养车（振兴路店）,门店,振兴路中段路东,,
天猫养车,,,,邯郸市,,天猫养车（装修中）,门店,建设大街136号邯郸市复兴区友谊广场,,
天猫养车,,,,荆门市,,天猫养车（碧波春城店）,门店,双喜街道白云大道碧波春城,,
天猫养车,,,,荆门市,,天猫养车（十里牌店）,门店,掇刀石街道培公大道1号半山豪苑天猫养车十里牌店,,
天猫养车,,,,荆门市,,天猫养车蓝电（汽车城店）,门店,白庙街道月亮湖路国际汽车城80号明威汽车装饰,,
天猫养车,,,,荆门市,,天猫养车（西环一路店）,门店,西环一路75号,,
天猫养车,,,,荆门市,,天猫养车（安陆府路店）,门店,安陆府路145号,,
天猫养车,,,,铜陵市,,天猫养车（铜都大道店）,门店,铜都大道中段育林新村35栋-7号网点,,
天猫养车,,,,枣庄市,,天猫养车（龙潭公园店）,门店,新城街道峨嵋山路枣庄市建设工程质量检测中心有限公司,,
天猫养车,,,,枣庄市,,天猫养车（新兴路店）,门店,滕州市新兴中路丽都水岸底商80号天猫养车(新兴路店),,
天猫养车,,,,临夏回族自治州,,天猫养车（光华东路店）,门店,光华东路大夏鸣园二期（天猫养车光华东路店）,,
天猫养车,,,,汕头市,,天猫养车（衡山路店）,门店,衡山路63号之五天猫养车(衡山路店),,
天猫养车,,,,汕头市,,天猫养车蓝电（汕头长平店）,门店,珠池街道长平东路与南山街交叉口西80米长平路191号A座,,
天猫养车,,,,汕头市,,天猫养车（玉潭路店）,门店,广益街道龙田玉潭路41号第6号铺面,,
天猫养车,,,,广元市,,天猫养车（水榭花都店）,门店,东坝街道莲花路东晟华庭,,
天猫养车,,,,广元市,,天猫养车（瞻凤路店）,门店,四川省广元市利州区瞻凤路395号（天猫养车）,,
天猫养车,,,,黔东南苗族侗族自治州,,天猫养车（人民医院店）,门店,西环中路30号,,
天猫养车,,,,白银市,,天猫养车（白银长安路店）,门店,甘肃省白银市白银区长安路48-16白银汽邦人车生活馆威固旗舰店,,
天猫养车,,,,宜春市,,天猫养车（锦江御景店）,门店,锦江御景北区333号天猫养车(锦江御景店),,
天猫养车,,,,长治市,,天猫养车（经开区店）,门店,南环东街德义通机动车检测,,
天猫养车,,,,长治市,,天猫养车（威远门南路店）,门店,威远门南路64号五一生活广场,,
天猫养车,,,,长治市,,天猫养车（泰舸汽贸城新区店）,门店,北环西街泰舸汽贸城新区天猫养车,,
天猫养车,,,,黄冈市,,天猫养车（武穴大道店）,门店,武穴大道珺伟新城时代B区,,
天猫养车,,,,黄冈市,,天猫养车（黄梅誉天下首府店）,门店,建陶路誉天下首府B区S15号113室天猫养车(黄梅誉天下首府店),,
天猫养车,,,,黄冈市,,天猫养车（齐昌大道店）,门店,漕河镇齐昌大道43号（县纪委旁）,,
天猫养车,,,,黄冈市,,天猫养车（宝塔大道店）,门店,宝塔大道新华印刷厂（天猫养车钣喷中心）,,
天猫养车,,,,黄冈市,,天猫养车（明珠大道店）,门店,新港大道140号（虹桥公交站正对面）,,
天猫养车,,,,黄冈市,,天猫养车（赤壁二路店）,门店,赤壁二路76号鑫龙上上城,,
天猫养车,,,,黄冈市,,天猫养车（御和华城店）,门店,团风御和华城天猫养车,,
